(79, 7)
(78, 7)
(78, 6)
(79, 6)
(80, 6)
(81, 6)
(82, 6)
(83, 6)
(84, 6)
(85, 6)
(85, 5)
(84, 5)
(83, 5)
(82, 5)
(81, 5)
(81, 4)
(80, 4)
(79, 4)
(78, 4)
(77, 4)
(76, 4)
(75, 4)
(74, 4)
(73, 4)
(73, 5)
(74, 5)
(74, 6)
(73, 6)
(72, 6)
(71, 6)
(71, 5)
(70, 5)
(69, 5)
(69, 6)
(68, 6)
(67, 6)
(66, 6)
(65, 6)
(65, 5)
(64, 5)
(63, 5)
(62, 5)
(61, 5)
(60, 5)
(59, 5)
(58, 5)
(57, 5)
(56, 5)
(55, 5)
(54, 5)
(54, 6)
(55, 6)
(56, 6)
(57, 6)
(58, 6)
(59, 6)
(60, 6)
(61, 6)
(62, 6)
(62, 7)
(61, 7)
(61, 8)
(60, 8)
(60, 9)
(61, 9)
(62, 9)
(63, 9)
(64, 9)
(65, 9)
(66, 9)
(67, 9)
(67, 8)
(68, 8)
(69, 8)
(70, 8)
(71, 8)
(72, 8)
(73, 8)
(73, 9)
(73, 10)
(73, 11)
(72, 11)
(72, 12)
(71, 12)
(70, 12)
(69, 12)
(69, 11)
(68, 11)
(67, 11)
(66, 11)
(65, 11)
(65, 10)
(64, 10)
(63, 10)
(62, 10)
(61, 10)
(60, 10)
(59, 10)
(58, 10)
(58, 9)
(57, 9)
(56, 9)
(55, 9)
(54, 9)
(53, 9)
(52, 9)
(51, 9)
(50, 9)
(49, 9)
(48, 9)
(47, 9)
(46, 9)
(45, 9)
(44, 9)
(43, 9)
(42, 9)
(41, 9)
(40, 9)
(39, 9)
(38, 9)
(37, 9)
(37, 8)
(36, 8)
(35, 8)
(34, 8)
(33, 8)
(33, 7)
(32, 7)
(31, 7)
(30, 7)
(29, 7)
(29, 6)
(28, 6)
(27, 6)
(27, 5)
(26, 5)
(25, 5)
(24, 5)
(23, 5)
(23, 4)
(22, 4)
(22, 3)
(21, 3)
(20, 3)
(19, 3)
(18, 3)
(17, 3)
(16, 3)
(16, 2)
(15, 2)
(14, 2)
(13, 2)
(12, 2)
(12, 1)
(11, 1)
(10, 1)
(9, 1)
(8, 1)
(7, 1)
(6, 1)
(5, 1)
(4, 1)
(3, 1)
(2, 1)
(1, 1)
11 ms
